EmployeeNumber,EmployeeID,FirstName,LastName,Gender,Age,MaritalStatus,Education,EducationField,Department,JobRole,JobLevel,HireDate,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,TerminationDate,BusinessTravel,DailyRate,DistanceFromHome,EmployeeCount,HourlyRate,JobInvolvement,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance
7144,EMP07144,Theresa,Brown,Female,35,Married,High School,Marketing,R&D,Senior Researcher,2,2020-10-16,4,0,0,3,No,,Non-Travel,424,43,1,53,3,1,87809,96589.90000000001,9,Y,No,18,1,3,40,1,13,5,3
7145,EMP07145,Albert,Kent,Male,40,Single,Master,Technical Degree,HR,HR Director,5,2018-10-20,6,0,0,0,No,,Non-Travel,176,15,1,22,2,1,93132,102445.20000000001,4,Y,Yes,25,3,4,40,0,10,0,4
7146,EMP07146,Erika,Wagner,Female,32,Single,High School,Medical,HR,HR Specialist,1,2024-09-08,0,0,0,0,No,,Travel_Rarely,336,20,1,42,2,2,45314,49845.4,3,Y,Yes,16,3,1,40,0,3,0,1
7147,EMP07147,Tracy,Hickman,Female,41,Single,Bachelor,Life Sciences,R&D,R&D Manager,4,2020-11-18,4,0,0,3,No,,Non-Travel,440,13,1,55,3,2,90096,99105.6,9,Y,Yes,11,3,4,40,0,13,4,3
7148,EMP07148,Mia,Coleman,Female,29,Married,Associate,Marketing,HR,HR Manager,3,2020-07-26,1,1,0,0,Yes,2021-11-25,Non-Travel,368,38,1,46,1,2,49136,54049.600000000006,10,Y,No,23,4,4,40,1,11,4,4
7149,EMP07149,Joseph,Hunter,Male,46,Single,High School,Other,R&D,Research Scientist,1,2018-10-13,6,0,0,1,Yes,2024-12-26,Travel_Rarely,312,13,1,39,1,3,61085,67193.5,10,Y,No,19,3,1,40,0,16,4,4
7150,EMP07150,Philip,Blankenship,Male,42,Single,High School,Marketing,Sales,Sales Manager,3,2020-09-03,4,4,3,4,No,,Travel_Rarely,416,41,1,52,1,2,64000,70400.0,9,Y,Yes,21,3,3,40,0,13,6,3
7151,EMP07151,Brian,Scott,Male,46,Married,High School,Technical Degree,R&D,R&D Manager,4,2020-09-03,4,1,0,4,No,,Travel_Rarely,392,26,1,49,1,2,112383,123621.3,7,Y,No,11,4,4,40,0,11,0,4
7152,EMP07152,Rachel,Miller,Female,44,Single,PhD,Medical,R&D,Director of R&D,5,2023-03-19,2,2,0,2,No,,Non-Travel,456,1,1,57,1,4,150421,165463.1,8,Y,Yes,13,3,1,40,0,10,4,2
7153,EMP07153,Scott,Flores,Male,28,Divorced,Bachelor,Technical Degree,HR,HR Specialist,1,2020-09-17,1,0,0,0,Yes,2022-01-11,Travel_Rarely,160,38,1,20,3,1,45854,50439.4,7,Y,Yes,18,4,3,40,0,8,6,4
7154,EMP07154,Mark,Gill,Male,33,Divorced,Bachelor,Life Sciences,HR,HR Manager,3,2024-02-12,1,1,1,0,No,,Non-Travel,392,35,1,49,3,1,61833,68016.3,4,Y,No,14,4,3,40,0,5,5,3
7155,EMP07155,Ricardo,Cole,Male,29,Married,Master,Technical Degree,R&D,Senior Researcher,2,2023-01-07,2,1,0,2,No,,Non-Travel,440,10,1,55,4,3,103056,113361.6,4,Y,No,15,1,2,40,1,6,3,3
7156,EMP07156,Paula,Solomon,Female,59,Married,Bachelor,Life Sciences,R&D,Research Scientist,1,2023-03-16,2,1,1,0,No,,Travel_Frequently,216,5,1,27,1,1,54806,60286.600000000006,2,Y,Yes,19,3,1,40,1,4,4,3
7157,EMP07157,Jason,Dougherty,Male,39,Married,PhD,Technical Degree,Sales,Sales Director,5,2022-05-04,3,2,0,3,No,,Non-Travel,464,6,1,58,4,2,106045,116649.50000000001,0,Y,Yes,22,3,4,40,0,3,2,3
7158,EMP07158,Kimberly,Adams,Female,51,Single,Bachelor,Marketing,R&D,Senior Researcher,2,2023-08-16,1,1,0,1,No,,Non-Travel,232,35,1,29,3,4,93529,102881.90000000001,6,Y,No,14,3,2,40,3,7,2,2
7159,EMP07159,Sandra,Davis,Female,37,Married,Associate,Life Sciences,HR,HR Manager,3,2024-03-19,1,0,0,0,No,,Non-Travel,408,45,1,51,1,4,63042,69346.20000000001,6,Y,No,19,3,1,40,2,7,0,3
7160,EMP07160,Mark,Molina,Male,48,Married,Associate,Life Sciences,R&D,R&D Manager,4,2021-06-03,4,1,0,3,No,,Travel_Rarely,256,38,1,32,3,4,105854,116439.40000000001,8,Y,No,11,4,4,40,0,12,3,4
7161,EMP07161,Anthony,Moore,Male,28,Single,Master,Life Sciences,R&D,Senior Researcher,2,2021-09-14,3,3,3,1,No,,Travel_Rarely,392,12,1,49,3,1,87059,95764.90000000001,9,Y,No,17,3,1,40,2,12,1,3
7162,EMP07162,Rebecca,Arias,Female,42,Married,Master,Medical,Sales,Sales Director,5,2024-05-28,1,1,0,0,No,,Travel_Rarely,352,18,1,44,2,3,106695,117364.50000000001,6,Y,No,23,4,4,40,0,7,5,4
7163,EMP07163,Rhonda,Lester,Female,58,Married,Master,Technical Degree,R&D,Director of R&D,5,2024-02-08,0,0,0,0,Yes,2024-12-24,Travel_Rarely,344,45,1,43,4,2,158476,174323.6,5,Y,Yes,21,4,3,40,0,5,5,2
7164,EMP07164,Amanda,Lawrence,Female,37,Single,High School,Technical Degree,R&D,Senior Researcher,2,2018-08-28,6,3,2,5,No,,Non-Travel,224,26,1,28,1,3,71823,79005.3,9,Y,No,21,3,3,40,0,15,6,3
7165,EMP07165,Daniel,Parker,Male,36,Divorced,Bachelor,Technical Degree,Sales,Sales Manager,3,2022-11-20,2,1,0,1,No,,Non-Travel,240,40,1,30,4,4,81456,89601.6,0,Y,No,12,3,1,40,1,2,6,4
7166,EMP07166,Paul,Le,Male,26,Married,High School,Life Sciences,HR,HR Specialist,1,2018-02-11,7,1,0,5,No,,Non-Travel,416,46,1,52,4,2,41154,45269.4,8,Y,No,19,3,3,40,0,15,4,3
7167,EMP07167,Larry,Hansen,Male,48,Married,Bachelor,Life Sciences,HR,HR Manager,3,2023-10-07,1,1,1,0,No,,Non-Travel,168,35,1,21,4,3,60824,66906.40000000001,5,Y,No,22,5,4,40,0,6,1,3
7168,EMP07168,Jennifer,Cordova,Female,46,Single,High School,Life Sciences,Sales,Sales Executive,1,2020-10-05,4,4,1,2,No,,Non-Travel,360,29,1,45,2,1,44871,49358.100000000006,2,Y,No,16,3,2,40,0,6,1,4
7169,EMP07169,Stephen,Ramos,Male,26,Single,Master,Marketing,R&D,Senior Researcher,2,2023-01-05,1,1,0,1,Yes,2024-02-04,Travel_Rarely,472,30,1,59,2,3,81229,89351.90000000001,6,Y,Yes,16,4,1,40,2,7,1,3
7170,EMP07170,Kevin,Reed,Male,41,Married,Master,Technical Degree,HR,HR Specialist,1,2023-07-09,1,1,0,0,No,,Travel_Rarely,408,11,1,51,4,4,37632,41395.200000000004,6,Y,No,25,3,4,40,2,7,0,1
7171,EMP07171,Ryan,Pittman,Male,44,Divorced,Associate,Life Sciences,R&D,Research Scientist,1,2024-11-01,0,0,0,0,No,,Non-Travel,472,49,1,59,3,1,69332,76265.20000000001,0,Y,No,18,1,3,40,1,0,2,3
7172,EMP07172,Brian,Jackson,Male,51,Single,Associate,Medical,Sales,Sales Executive,1,2023-11-28,0,0,0,0,Yes,2024-11-20,Travel_Rarely,272,46,1,34,4,4,43917,48308.700000000004,4,Y,No,11,3,3,40,0,4,4,4
7173,EMP07173,Lindsey,Martinez,Non-Binary,40,Single,PhD,Technical Degree,HR,HR Director,5,2023-08-07,0,0,0,0,Yes,2024-05-31,Non-Travel,464,40,1,58,1,4,79732,87705.20000000001,9,Y,No,20,4,3,40,0,9,5,2
7174,EMP07174,Kristen,Powell,Female,54,Single,Bachelor,Technical Degree,R&D,R&D Manager,4,2024-12-03,0,0,0,0,No,,Non-Travel,264,3,1,33,4,2,118342,130176.20000000001,1,Y,Yes,11,3,2,40,1,1,6,4
7175,EMP07175,Patricia,Robertson,Female,49,Single,Master,Marketing,R&D,Director of R&D,5,2022-11-27,2,1,0,0,No,,Travel_Rarely,256,26,1,32,2,2,149033,163936.30000000002,1,Y,No,18,4,1,40,0,3,0,4
7176,EMP07176,Justin,Hurst,Male,28,Married,Bachelor,Medical,Sales,Sales Manager,3,2014-10-15,10,2,0,5,No,,Travel_Rarely,296,17,1,37,2,4,75756,83331.6,9,Y,No,16,3,4,40,1,19,0,3
7177,EMP07177,Joshua,Sanders,Male,50,Single,Master,Other,R&D,Director of R&D,5,2024-03-01,1,0,0,0,No,,Non-Travel,208,47,1,26,4,4,159779,175756.90000000002,5,Y,No,15,5,3,40,0,6,1,3
7178,EMP07178,Sean,Lee,Male,28,Married,High School,Technical Degree,R&D,Senior Researcher,2,2023-10-06,1,1,1,0,No,,Non-Travel,272,40,1,34,4,1,77403,85143.3,3,Y,No,13,3,2,40,0,4,1,2
7179,EMP07179,David,Riley,Male,52,Single,Master,Life Sciences,HR,HR Director,5,2024-12-25,0,0,0,0,No,,Non-Travel,224,43,1,28,2,1,78908,86798.8,5,Y,No,12,3,1,40,1,5,6,3
7180,EMP07180,Richard,Hamilton,Male,29,Married,Bachelor,Life Sciences,Sales,Sales Manager,3,2024-06-21,0,0,0,0,No,,Travel_Rarely,336,9,1,42,2,3,72504,79754.40000000001,2,Y,No,13,5,1,40,1,2,5,1
7181,EMP07181,Mark,Ward,Male,35,Married,Bachelor,Technical Degree,HR,HR Manager,3,2018-01-26,7,0,0,2,No,,Non-Travel,208,36,1,26,2,1,65783,72361.3,5,Y,No,20,5,2,40,0,12,5,2
7182,EMP07182,Stephanie,Jones,Female,38,Married,Master,Marketing,R&D,Director of R&D,5,2024-03-17,0,0,0,0,Yes,2024-09-26,Non-Travel,296,19,1,37,2,1,147685,162453.5,2,Y,Yes,22,3,4,40,0,2,2,1
7183,EMP07183,Sonia,Henson,Female,52,Single,PhD,Technical Degree,R&D,Director of R&D,5,2024-07-12,0,0,0,0,No,,Non-Travel,312,29,1,39,1,3,140723,154795.30000000002,4,Y,Yes,11,1,2,40,0,4,0,3
7184,EMP07184,Christopher,Hardin,Male,30,Married,High School,Other,R&D,Research Scientist,1,2018-02-18,7,7,0,6,No,,Non-Travel,184,14,1,23,2,3,47795,52574.50000000001,9,Y,No,24,4,3,40,0,16,2,4
7185,EMP07185,Barbara,Higgins,Female,58,Divorced,Bachelor,Life Sciences,Sales,Sales Manager,3,2024-05-24,1,0,0,1,No,,Travel_Rarely,304,34,1,38,2,3,70400,77440.0,6,Y,No,24,2,1,40,1,7,5,3
7186,EMP07186,Gina,Patel,Female,47,Married,Master,Life Sciences,R&D,Senior Researcher,2,2016-05-16,9,8,1,6,No,,Travel_Frequently,296,35,1,37,2,2,73521,80873.1,3,Y,Yes,14,3,4,40,0,12,0,3
7187,EMP07187,Andrea,Moore,Female,43,Married,High School,Marketing,R&D,Senior Researcher,2,2018-02-04,7,6,3,7,No,,Non-Travel,432,38,1,54,2,4,80728,88800.8,5,Y,No,24,3,1,40,3,12,0,4
7188,EMP07188,Brittany,Richardson,Female,50,Married,PhD,Life Sciences,Sales,Sales Director,5,2018-11-08,6,1,1,0,No,,Non-Travel,248,41,1,31,2,4,112355,123590.50000000001,0,Y,No,16,5,2,40,2,6,6,3
7189,EMP07189,Jeanne,Baxter,Female,51,Single,Master,Other,HR,HR Director,5,2021-11-28,3,2,1,2,No,,Non-Travel,400,2,1,50,4,4,72887,80175.70000000001,7,Y,No,18,5,3,40,0,10,6,3
7190,EMP07190,Daniel,Escobar,Male,56,Married,PhD,Life Sciences,Sales,Sales Director,5,2020-02-08,5,3,1,3,No,,Travel_Rarely,408,19,1,51,3,2,109807,120787.70000000001,10,Y,Yes,21,4,2,40,0,15,3,2
7191,EMP07191,Reginald,Flowers,Male,57,Married,Bachelor,Life Sciences,HR,HR Manager,3,2018-05-20,1,1,1,1,Yes,2019-05-21,Non-Travel,344,12,1,43,3,2,56093,61702.3,9,Y,No,16,5,2,40,0,10,0,3
7192,EMP07192,Julie,Woods,Female,42,Single,Bachelor,Marketing,HR,HR Manager,3,2023-10-16,1,0,0,1,No,,Travel_Rarely,240,43,1,30,3,2,61288,67416.8,10,Y,Yes,13,4,3,40,0,11,3,1
7193,EMP07193,Mathew,Wood,Non-Binary,37,Married,Master,Technical Degree,R&D,R&D Manager,4,2019-10-20,5,1,1,4,No,,Non-Travel,312,4,1,39,4,3,117911,129702.1,5,Y,No,13,3,1,40,0,10,0,4
7194,EMP07194,Mary,Oliver,Female,37,Single,Bachelor,Medical,HR,HR Manager,3,2020-03-14,5,5,1,2,No,,Travel_Rarely,312,44,1,39,4,2,58415,64256.50000000001,2,Y,No,19,3,4,40,0,7,3,4
7195,EMP07195,Elizabeth,Smith,Female,59,Married,High School,Technical Degree,HR,HR Specialist,1,2012-07-27,12,8,0,7,No,,Non-Travel,424,36,1,53,1,4,43276,47603.600000000006,4,Y,No,19,1,4,40,1,16,3,4
7196,EMP07196,Nancy,King,Female,33,Single,High School,Other,R&D,Senior Researcher,2,2021-10-18,3,1,1,0,No,,Non-Travel,304,12,1,38,1,3,94901,104391.1,7,Y,Yes,22,3,4,40,2,10,3,4
7197,EMP07197,Theresa,Wood,Female,37,Married,Bachelor,Life Sciences,HR,HR Director,5,2024-08-09,0,0,0,0,No,,Non-Travel,472,26,1,59,1,2,74192,81611.20000000001,9,Y,No,15,3,2,40,0,9,1,4
7198,EMP07198,Mary,Bush,Female,33,Single,PhD,Medical,Sales,Sales Director,5,2018-03-14,7,5,5,4,No,,Non-Travel,416,36,1,52,4,3,100533,110586.3,0,Y,No,17,3,4,40,0,7,0,2
7199,EMP07199,Gabriel,Long,Male,47,Married,Master,Marketing,R&D,Senior Researcher,2,2021-04-02,4,1,0,4,No,,Non-Travel,352,23,1,44,3,4,104339,114772.90000000001,10,Y,No,22,4,2,40,1,14,5,4
7200,EMP07200,Patricia,Garcia,Female,26,Married,High School,Marketing,R&D,Senior Researcher,2,2024-07-07,0,0,0,0,No,,Non-Travel,360,13,1,45,2,3,74051,81456.1,4,Y,No,13,1,2,40,0,4,0,3
7201,EMP07201,Christopher,Lee,Male,51,Single,Associate,Technical Degree,Sales,Sales Director,5,2024-06-18,0,0,0,0,No,,Travel_Rarely,384,28,1,48,2,4,117374,129111.40000000001,8,Y,Yes,16,3,2,40,0,8,4,2
7202,EMP07202,Albert,Morales,Male,37,Married,Bachelor,Other,R&D,R&D Manager,4,2019-06-01,6,5,2,6,No,,Travel_Frequently,448,14,1,56,1,3,108294,119123.40000000001,2,Y,No,16,4,3,40,0,8,4,3
7203,EMP07203,Kevin,Young,Male,46,Single,Master,Medical,R&D,R&D Manager,4,2022-01-07,3,2,0,1,No,,Non-Travel,384,3,1,48,4,2,104869,115355.90000000001,0,Y,No,20,5,3,40,1,3,2,3
7204,EMP07204,Dylan,Webster,Male,32,Divorced,High School,Other,R&D,Senior Researcher,2,2014-05-13,11,3,3,6,No,,Travel_Frequently,464,26,1,58,4,2,72035,79238.5,0,Y,No,12,4,2,40,0,11,3,1
7205,EMP07205,Morgan,King,Female,40,Married,Bachelor,Technical Degree,R&D,R&D Manager,4,2024-06-09,1,1,0,0,No,,Non-Travel,432,49,1,54,3,2,108844,119728.40000000001,6,Y,No,19,5,3,40,0,7,4,3
7206,EMP07206,Matthew,Wilson,Male,49,Single,PhD,Marketing,Sales,Sales Manager,3,2012-09-03,12,6,1,7,No,,Travel_Rarely,472,43,1,59,2,1,84242,92666.20000000001,9,Y,No,22,2,1,40,3,21,5,4
7207,EMP07207,Jeremy,Riley,Male,42,Married,Associate,Technical Degree,HR,HR Director,5,2020-06-02,3,0,0,1,Yes,2023-10-06,Non-Travel,160,44,1,20,3,1,89407,98347.70000000001,0,Y,Yes,13,3,1,40,1,3,4,2
7208,EMP07208,Richard,Maddox,Male,42,Married,Master,Life Sciences,HR,HR Director,5,2024-05-28,0,0,0,0,Yes,2024-12-01,Non-Travel,208,10,1,26,1,3,93144,102458.40000000001,3,Y,Yes,20,3,2,40,0,3,5,4
7209,EMP07209,David,Hines,Male,31,Single,Bachelor,Life Sciences,Sales,Sales Manager,3,2021-10-24,3,2,2,0,No,,Travel_Rarely,168,36,1,21,2,2,67778,74555.8,2,Y,Yes,17,3,4,40,0,5,5,4
7210,EMP07210,Heather,Robertson,Female,34,Single,Master,Marketing,Sales,Sales Director,5,2021-02-04,4,2,1,2,No,,Travel_Rarely,408,6,1,51,2,3,102158,112373.8,3,Y,Yes,11,4,4,40,1,7,5,2
7211,EMP07211,Daniel,Buck,Male,52,Married,Master,Other,R&D,R&D Manager,4,2018-04-18,7,5,4,2,No,,Travel_Rarely,240,25,1,30,1,4,111325,122457.50000000001,3,Y,No,11,3,3,40,1,10,5,2
7212,EMP07212,Kim,Taylor,Female,34,Married,PhD,Life Sciences,R&D,Director of R&D,5,2015-07-24,9,4,3,6,No,,Non-Travel,432,49,1,54,3,4,139586,153544.6,10,Y,No,22,1,4,40,0,19,6,4
7213,EMP07213,Kenneth,Hill,Male,36,Single,Master,Technical Degree,Sales,Sales Director,5,2019-06-25,5,5,4,0,No,,Travel_Rarely,328,27,1,41,4,2,94587,104045.70000000001,3,Y,No,19,3,1,40,0,8,2,4
7214,EMP07214,Paul,Bradley,Male,53,Married,PhD,Technical Degree,R&D,Director of R&D,5,2015-01-10,10,2,1,0,No,,Travel_Rarely,160,48,1,20,3,1,166234,182857.40000000002,4,Y,No,15,5,1,40,0,14,3,3
7215,EMP07215,Kelsey,Schultz,Female,52,Married,Master,Technical Degree,R&D,Director of R&D,5,2023-01-15,2,2,1,1,No,,Travel_Rarely,208,39,1,26,1,1,155197,170716.7,3,Y,Yes,24,3,2,40,0,5,2,3
7216,EMP07216,Donna,Smith,Female,59,Married,Associate,Medical,R&D,Research Scientist,1,2021-09-28,3,0,0,3,No,,Non-Travel,224,1,1,28,2,4,45636,50199.600000000006,2,Y,Yes,14,3,3,40,0,5,4,3
7217,EMP07217,Karen,Phillips,Female,29,Single,Associate,Other,Sales,Sales Manager,3,2023-11-11,1,0,0,0,No,,Travel_Rarely,216,35,1,27,4,3,79095,87004.5,10,Y,No,11,3,2,40,0,11,4,1
7218,EMP07218,Julie,Sanders,Female,34,Married,Master,Technical Degree,R&D,R&D Manager,4,2024-07-03,0,0,0,0,No,,Non-Travel,456,8,1,57,3,4,113391,124730.1,2,Y,No,14,3,2,40,1,2,0,3
7219,EMP07219,Andrew,Bailey,Male,29,Single,Bachelor,Marketing,R&D,Senior Researcher,2,2021-08-14,3,1,1,3,No,,Non-Travel,392,20,1,49,2,4,90085,99093.50000000001,3,Y,No,21,2,3,40,0,6,0,1
7220,EMP07220,Janice,Lee,Female,30,Married,Master,Technical Degree,R&D,R&D Manager,4,2023-04-06,2,1,0,2,No,,Non-Travel,336,23,1,42,1,4,95881,105469.1,0,Y,No,23,3,3,40,0,2,6,2
7221,EMP07221,Gregory,Brooks,Male,58,Married,Master,Marketing,Sales,Sales Director,5,2024-11-27,0,0,0,0,Yes,,Travel_Rarely,160,39,1,20,4,1,92516,101767.6,6,Y,No,24,4,4,40,0,6,0,2
7222,EMP07222,Timothy,Garcia,Male,49,Married,Associate,Life Sciences,Sales,Sales Manager,3,2018-09-03,6,1,1,5,No,,Travel_Rarely,472,18,1,59,1,2,67974,74771.40000000001,7,Y,No,14,4,3,40,1,13,4,4
7223,EMP07223,Richard,Smith,Male,55,Divorced,PhD,Technical Degree,R&D,R&D Manager,4,2022-07-20,1,0,0,0,Yes,2024-01-17,Travel_Rarely,328,39,1,41,1,2,134871,148358.1,5,Y,No,20,3,1,40,2,6,2,3
7224,EMP07224,Keith,Boyer,Male,26,Single,Associate,Other,R&D,Research Scientist,1,2022-05-13,3,1,0,3,No,,Travel_Rarely,240,40,1,30,4,4,62101,68311.1,8,Y,Yes,18,3,1,40,0,11,2,3
7225,EMP07225,Daniel,Cook,Male,56,Married,PhD,Life Sciences,HR,HR Director,5,2023-02-13,2,1,0,0,No,,Travel_Rarely,296,14,1,37,4,2,84670,93137.00000000001,4,Y,No,21,4,4,40,0,6,6,2
7226,EMP07226,Carolyn,May,Female,52,Divorced,Master,Technical Degree,Sales,Sales Director,5,2014-06-01,11,1,0,6,No,,Non-Travel,392,20,1,49,4,3,102924,113216.40000000001,9,Y,Yes,11,5,3,40,0,20,6,3
7227,EMP07227,Nancy,Mason,Female,56,Single,Bachelor,Technical Degree,R&D,R&D Manager,4,2014-12-28,10,7,6,8,No,,Travel_Frequently,408,4,1,51,3,4,93567,102923.70000000001,7,Y,No,20,4,1,40,0,17,0,2
7228,EMP07228,Jacob,Davis,Male,34,Single,Bachelor,Technical Degree,Sales,Sales Director,5,2024-03-03,1,0,0,1,No,,Travel_Rarely,160,44,1,20,3,1,106245,116869.50000000001,6,Y,No,19,3,3,40,0,7,0,3
7229,EMP07229,Ryan,Reynolds,Male,54,Married,Bachelor,Other,R&D,Director of R&D,5,2020-04-18,5,1,1,0,No,,Travel_Rarely,360,10,1,45,1,2,153571,168928.1,0,Y,No,11,3,3,40,0,5,5,3
7230,EMP07230,Alexander,Lynn,Male,27,Single,Associate,Life Sciences,R&D,Senior Researcher,2,2023-04-07,2,2,1,1,No,,Travel_Frequently,392,30,1,49,1,3,77946,85740.6,9,Y,No,17,3,2,40,3,11,5,3
7231,EMP07231,Pamela,Mendoza,Female,37,Married,Master,Technical Degree,HR,HR Director,5,2020-10-24,3,0,0,1,Yes,2024-10-11,Non-Travel,448,41,1,56,4,2,82984,91282.40000000001,1,Y,No,25,2,4,40,0,4,5,4
7232,EMP07232,Robert,Herring,Male,54,Married,Bachelor,Marketing,R&D,Director of R&D,5,2024-11-14,0,0,0,0,No,,Travel_Frequently,256,43,1,32,2,2,142186,156404.6,6,Y,No,24,3,3,40,0,6,3,4
7233,EMP07233,Christina,Davis,Female,47,Married,PhD,Marketing,R&D,R&D Manager,4,2022-05-25,1,0,0,1,Yes,2023-06-21,Travel_Rarely,168,20,1,21,3,1,130368,143404.80000000002,6,Y,No,17,3,4,40,0,7,2,4
7234,EMP07234,Daniel,Acosta,Male,45,Single,PhD,Marketing,HR,HR Director,5,2020-01-17,5,4,2,2,No,,Travel_Rarely,392,14,1,49,2,3,88517,97368.70000000001,4,Y,No,19,5,2,40,2,9,5,2
7235,EMP07235,Clarence,Andrews,Male,30,Single,Master,Technical Degree,HR,HR Manager,3,2024-09-25,0,0,0,0,No,,Travel_Rarely,192,33,1,24,2,2,63256,69581.6,5,Y,No,14,4,1,40,0,5,3,3
7236,EMP07236,Christopher,Lee,Male,51,Divorced,High School,Technical Degree,R&D,Research Scientist,1,2023-08-21,1,0,0,1,No,,Non-Travel,256,6,1,32,1,3,51105,56215.50000000001,0,Y,No,12,5,2,40,0,1,1,4
7237,EMP07237,Alan,Bauer,Male,33,Single,Bachelor,Marketing,Sales,Sales Manager,3,2021-01-19,2,2,2,0,Yes,2023-09-30,Non-Travel,304,29,1,38,4,2,77301,85031.1,1,Y,No,18,4,3,40,0,3,0,3
7238,EMP07238,Allen,Brown,Male,48,Single,Master,Technical Degree,Sales,Sales Director,5,2018-02-16,7,0,0,0,No,,Non-Travel,456,25,1,57,3,2,89275,98202.50000000001,3,Y,Yes,15,5,4,40,2,10,3,3
7239,EMP07239,Linda,Pham,Female,46,Single,Bachelor,Technical Degree,HR,HR Director,5,2021-11-03,3,2,2,0,No,,Travel_Frequently,288,1,1,36,4,2,85434,93977.40000000001,9,Y,No,18,4,3,40,1,12,5,3
7240,EMP07240,Robert,Norman,Male,55,Single,Master,Technical Degree,Sales,Sales Director,5,2020-04-22,5,4,0,0,No,,Travel_Rarely,464,46,1,58,1,1,115777,127354.70000000001,3,Y,No,22,3,1,40,1,8,0,3
7241,EMP07241,Rebecca,Ross,Female,27,Single,Bachelor,Life Sciences,Sales,Sales Executive,1,2019-01-25,6,0,0,1,No,,Non-Travel,160,45,1,20,3,1,35354,38889.4,10,Y,Yes,20,3,2,40,2,16,4,1
7242,EMP07242,Tyler,Page,Male,44,Single,Master,Technical Degree,R&D,Director of R&D,5,2024-06-20,0,0,0,0,No,,Non-Travel,424,4,1,53,1,4,147616,162377.6,8,Y,No,12,3,4,40,1,8,6,3
7243,EMP07243,Patrick,Myers,Male,43,Single,Master,Life Sciences,HR,HR Director,5,2016-04-14,9,2,2,5,No,,Non-Travel,344,10,1,43,3,2,80061,88067.1,7,Y,No,20,1,4,40,1,16,1,3
7244,EMP07244,Amber,Lewis,Female,36,Divorced,PhD,Marketing,HR,HR Director,5,2021-12-26,3,1,1,2,No,,Non-Travel,424,31,1,53,2,3,85285,93813.50000000001,4,Y,No,21,5,3,40,0,7,5,3
7245,EMP07245,Benjamin,Hall,Male,45,Married,Master,Life Sciences,R&D,R&D Manager,4,2015-12-07,7,0,0,3,Yes,2023-03-29,Travel_Frequently,176,43,1,22,3,2,102139,112352.90000000001,0,Y,No,13,4,2,40,0,7,3,4
7246,EMP07246,Christopher,Smith,Male,56,Married,PhD,Marketing,R&D,R&D Manager,4,2023-03-12,1,1,1,0,Yes,2024-05-26,Non-Travel,288,18,1,36,2,4,117033,128736.30000000002,4,Y,Yes,16,2,4,40,0,5,4,2
7247,EMP07247,Belinda,Rice,Female,57,Single,PhD,Technical Degree,HR,HR Director,5,2024-12-26,0,0,0,0,No,,Non-Travel,224,31,1,28,3,1,80798,88877.8,3,Y,Yes,23,3,4,40,1,3,1,2
7248,EMP07248,Erin,Thompson,Female,55,Married,Master,Life Sciences,R&D,Director of R&D,5,2020-07-02,3,0,0,1,Yes,2023-08-26,Travel_Rarely,472,16,1,59,2,1,157287,173015.7,7,Y,No,20,3,1,40,0,10,4,1
7249,EMP07249,Jessica,Blair,Female,48,Married,Master,Technical Degree,Sales,Sales Director,5,2024-09-18,0,0,0,0,No,,Non-Travel,424,31,1,53,2,1,99166,109082.6,5,Y,No,17,3,1,40,0,5,4,4
7250,EMP07250,Morgan,Holloway,Female,57,Single,Master,Technical Degree,R&D,R&D Manager,4,2023-01-14,2,0,0,1,No,,Non-Travel,336,48,1,42,4,2,94985,104483.50000000001,7,Y,Yes,22,4,3,40,0,9,5,3
7251,EMP07251,Katherine,Villarreal,Female,38,Single,High School,Medical,R&D,Senior Researcher,2,2024-10-17,0,0,0,0,No,,Travel_Rarely,360,16,1,45,2,4,68874,75761.40000000001,8,Y,No,16,5,1,40,0,8,2,2
7252,EMP07252,Pamela,Sparks,Female,51,Single,Master,Life Sciences,R&D,Director of R&D,5,2021-04-04,4,4,2,0,No,,Non-Travel,296,23,1,37,3,1,149508,164458.80000000002,6,Y,No,12,3,4,40,0,10,2,3
7253,EMP07253,Jason,Davies,Male,32,Single,Associate,Marketing,R&D,R&D Manager,4,2011-02-11,14,8,1,10,No,,Non-Travel,224,25,1,28,1,1,118106,129916.6,2,Y,No,16,3,4,40,1,16,5,1
7254,EMP07254,Michael,Smith,Male,40,Married,Master,Life Sciences,Sales,Sales Director,5,2010-09-15,14,12,1,2,No,,Travel_Rarely,312,10,1,39,3,4,113242,124566.20000000001,1,Y,No,11,2,4,40,1,15,6,1
7255,EMP07255,Kaylee,Jefferson,Female,41,Divorced,Master,Technical Degree,HR,HR Director,5,2024-04-03,1,1,1,1,No,,Non-Travel,424,46,1,53,3,2,89280,98208.00000000001,3,Y,Yes,14,3,1,40,1,4,0,3
7256,EMP07256,Jessica,Gonzalez,Non-Binary,35,Married,Bachelor,Medical,R&D,Research Scientist,1,2023-06-11,2,2,0,0,No,,Non-Travel,296,16,1,37,3,2,41217,45338.700000000004,5,Y,Yes,16,4,2,40,1,7,1,4
